Komentar,Penulis,Likes,Published_at,balasan,label_judol,label_sentiment
"['very', 'proud', 'of', 'speed', 'coming', 'to', 'indonesia', 'hopefully', 'speed', 'will', 'come', 'to', 'pematang', 'siantar', 'in', 'sinaksak', 'my', 'area', 'hopefully', 'i', 'will', 'meet', 'you']",@Lynxx01_78,0,2024-09-19T16:54:43Z,,0,2
"['yo', 'what', 'happend', 'to', 'speed', 'when', 'he', 'ate', 'the', 'green', 'apple']",@alex-zc4fi,1,2024-09-18T13:20:24Z,,0,2
"['the', 'best', 'stream']",@elzan28,1,2024-09-18T13:21:35Z,,0,2
"['moment', 'indah', 'speed', 'indonesia', 'liat', 'titit', 'ronaldo']",@Whateverwkwkwk,0,2024-09-18T14:59:35Z,,0,2
"['nami', 'name']",@yeahloy,1,2024-09-18T13:24:39Z,,0,2
['tatat'],@mujiman8431,0,2024-09-21T14:04:02Z,,0,2
"['lupa', 'main', 'dewi', 'situs', 'percaya']",@JohnDwayner,0,2024-09-18T14:18:11Z,sdm minus,0,0
['mama'],@RoYoChi,1,2024-09-23T08:50:23Z,,0,2
['papua'],@Fregon770,0,2024-09-26T14:30:20Z,,0,2
['hardcore'],@farlimp9912,0,2024-09-20T02:48:43Z,,0,2
"['k', 'for', 'indonesia', 'k', 'for', 'philippines', 'k', 'for', 'cambodia', 'k', 'for', 'vietnam', 'k', 'for', 'thailand', 'and', 'other', 'parts', 'of', 'the', 'world', 'thats', 'why', 'became', 'million', 'views']",@unboxingtayo,13,2024-09-18T15:14:29Z,"go cry about it, speed is the legend who cares",0,1
"['those', 'who', 'did', 'not', 'come', 'from', 'tiktok', 'can', 'like', 'this', 'comment']",@Ryuunayuuki,0,2024-09-18T13:19:49Z,,0,2
"['colab', 'with', 'dedi', 'corbuzer', 'podtcash', 'please', 'speed']",@syanam755,1,2024-09-18T17:58:56Z,,0,2
"['cellos', 'bhs', 'inggris', 'mlh', 'kek', 'org', 'india']",@puputhasan863,0,2024-09-19T01:22:55Z,,0,2
"['ga', 'sabar', 'nunggu', 'streaming', 'yg', 'moga', 'ga', 'zombie', 'ga', 'parah', 'td']",@zakaota9138,0,2024-09-18T13:32:58Z,,0,2
"['speed', 'nasi', 'padang', 'makan', 'baik', 'yg', 'bukti', 'survei', 'rendang', 'salah', 'makan', 'enak', 'dunia']",@bryansantoso-l3v,1,2024-09-27T07:43:16Z,,0,2
"['gilaaa', 'banget', 'loh', 'org', 'nya']",@Daffa-k9v,0,2024-09-19T14:50:43Z,,0,2
"['p', 'info', 'check', 'khodammmm', 'damn']",@officialtsuyi2634,0,2024-09-18T15:13:14Z,,0,2
"['im', 'impressed', 'with', 'you', 'guys', 'indo', 'bros', 'million', 'ccvs', 'broke', 'the', 'stream', 'k', 'subs', 'very', 'positive', 'energy', 'and', 'more', 'behaved', 'than', 'us', 'in', 'malaysia', 'the', 'guests', 'are', 'pretty', 'hyped', 'too', 'and', 'one', 'more', 'thing', 'most', 'of', 'during', 'his', 'livestream', 'have', 'no', 'foreigners', 'to', 'ruin', 'your', 'countrys', 'image', 'at', 'all', 'while', 'malaysia', 'got', 'so', 'many', 'foreigners', 'ruined', 'the', 'stream', 'yesterday', 'smh', 'well', 'done', 'indonesia', 'you', 'get', 'the', 'w', 'this', 'time', 'and', 'malaysia', 'please', 'do', 'better', 'next', 'time', 'love', 'from']",@TheRealRaijinX,421,2024-09-18T15:53:09Z,"thanks brother
kita adalah saudara thx u saudara serumpun to malaysian people kalian jangan terlalu membiarkan asing menjadi tuan rumah di tanah airmu sendiri w malaysia comment , remembernameoogua orang indonesia gak serumpun sama malaysia, kalau kata serumpun mungkin indo barat doang yaa, kita indo timurr bukann stopusingserumpunformalay 
serumpun, ntar klaim makanan,rendang dengan alasan lah kita kan negara serumpun sama indonesia jadi semua sama wtffffffffff, stop fuckin serumpunnn shitttt thank you brother makasih malaydesh arkanairkon theres always one mf who ruined the vibe here yeah so boring in malaysia and the style is so american, english and bangla fyuh real w chat from our malaysian bros, respect each other 

glad from west jakarta dark short indogs bro i am moroccaine i love seeing you guys being nice to each other wendianugrah nah ini bener banget, gua dulu excited banget mau ke malay, cma karena sekarang kebanyakan people nya bangla, jadi ngga excited lagi thanks bro, we love yll too all love brother what about philippines gw dri ngeri sarawak aja g suka lgi ke kl krna byk bet bangla bg sorry soal komen buruk dri netizen kami, gak semua indo kek gtu dan gak semua malay jg, contohnya abg bijak dalam berfikir i really love u comments bro big love from indo bro stop fucking claim any shit about indo bro oh god even yall are bigoted, i thought it was just europeans yall need to stop this nonsense to many banglaysia in semenanjong",0,1
"['anjay', 'speed', 'please', 'gw', 'duit']",@Ariesteta14,0,2024-09-28T14:50:29Z,,0,2
"['nami', 'nya', 'nyali', 'nya']",@user-panjigaming,1,2024-09-22T09:37:43Z,,0,2
"['be', 'careful', 'with', 'pickpocket', 'speed', 'maling']",@nurfatinhidayurazali7423,0,2024-09-18T20:28:24Z,negara islam sejak kapan indonesia negara islam sejak kapan indonesia negara islam,0,0
"['salah', 'kota', 'doang', 'bang', 'speed']",@raafinugraha3011,1,2024-09-18T13:40:25Z,ibukota loh ini tp orangnya banyak begitu ya debiaoficial kotu bang sarangnya jamet salahnya speed disitu hrsny ke bali g si,0,0
"['geloooo', 'jutaaa']",@fakhry5754,1,2024-09-19T08:41:04Z,,0,2
"['green', 'apple']",@akram_gd,0,2024-09-18T13:21:55Z,,0,2
"['minggir', 'lu', 'miskin']",@katarinanoik9084,2,2024-09-24T11:23:30Z,,0,2
"['w', 'country', 'w', 'indonesia', 'best', 'stream', 'of', 'all', 'time']",@nouh.yousfi,1,2024-09-18T13:21:08Z,"dont read my namennn, records made my ishospeedrnrnmk watchingrnk subs in  hoursrnmade messi fan turn ronaldo fan, double w, bro get money k dolllar, not the most watched, johnny depp ones had more, , bestt , indonesia the got, lah bang sapikubsyaikhsyafiq, super crazy men, speed will be studied by the future generations of streamers, ublunkiethat was not an individual streamers stream, w, indonesia wild, just finished, already  million views, bro, w, ublunkie how many i think tomorrow livestream in indo again will surpass this, ublunkieon this channel bro, most watched stream is m views, yang komen di atas sudah di edit, jadi gua juga edit, this is indonesia baby, new k subs  m viewersnw speed, cause indonesia has many peoples, i know it probably isnt a good idea to say this but mrbeast had m viewers on his m subs stream, my country has too much idler who spends all their time on internet ,  zombie, round up in hrs, , lunkie no event reading is not that hard lil bud, ubxdjcpm yah brengsek ada safik ga mood gw, zombies, yt tidak dapat menampung banyak energi,merusak live chat, this gonna be in history, youtube must upgrade tools live stream server them especially chat section, ubgoodgame livenya om deddy waktu catur sama tinju azka lebih banyak dari ini bro, kalo dibilang views live stream terbanyak keknya belom deh, am glad i witness this , really most watched youtube live in history, by any single individual youtubernot any event or football matchesubmurisy_here, yup, population effect , lunkieits invidual stream bruhhhh, ubyyonix he said no event that stream was a evebt, nouhyousfi who said most watched lifestream in history, its an event ubsuperwindows, murisy_here nah speed at peak is around m views livenmr beast at peak is around ,m views livenand deddy corbuzier at peak is around ,m views live, h, ubyyonixbro its an event from isro, superwindows and deddy corbuzier had ,m views live boxing azka vs vicky, w indonesia, not k k subs only, prisdpro are u blind, ishowspeed stats this streamnm live watchers nk livesnm viewers end of stream nk subscribe gained in  hrsnbroke youtube chat nmost watched livestream in history  no event , its normal live streaming indonesia bro, ublunkiefor what, w, ubyyonixwhats that live stream name, ubgadgetmekalo dewa catur berapa bang lupa gua, how much money will speed get from this stream, pribadilain catur ,jt kalo tinju ,jtnviews livestreaming terbanyak yt masih dipegang sama om deddy, bro its m already, hmmubdontreadmypicturecp, overproud indognesians, gadgetme itu mah event bro bedaa, ubbossgamingwho care, ,m viewers end of stream, imagine, when he will come bangladesh , gadgetme non event kan ya tapi, ubsyaikhsyafiq bang safik ngapain , ubgoodgameitukan event, dan dri beberapa platform juga kalau event gitu banyak juga, kalau ini secara individual melakukan live dg jumlah viewer segitu jarang,, bro flashed his meat to k kids live and says the hard r every stream yall make the weirdest ppl famous, he say individualubyyonix, bro flashed his meat to k kids live and says the hard r every stream yall make the weirdest ppl famous, indonesia is the best, w, this country is overpopulated and people breed like rabbits here thats why the statistics are so high, this country is overpopulated and people breed like rabbits there thats why the statistics are so high, w indonesia  keep doing, ubgoodgameitu event bkn individu , ubgoodgamefr , mustoishi ok, and he got a lot of friends, make a lot of money to do content, and dont forget the allegations, but now speed is like pewdiepie, he soloubsuperwindows, ubhmcdwjnah u just jealous, ubgadgetmeemang berapa dulu, bffft catur ,jt boxing ,jt, thegrefg from spain had more than m in live on , you need to add being the fastest stream spined too, indognesia, indognesia, m views isnt the most watched btw, m rn , do we know what no event means, mrdukesu m live viewers by an individual person is a record, ubfifotuwbu has many people who knows speed, nouhyousfi thegrefg m on twitch , mrdukesu individually on youtube, it is a as a streamer alone not an events or org, ubsuperwindows he didnt have that, and if he had still achieved it speed is an individual streamer, mrbeast a company, where ur  crinsoto, w, nan, i have checked live in philippines day , from beginning subs ,,  end stream ,, nits only k subscribersnncompare with indonesia day , from beginning subs ,,  end stream subs ,, total k subscribersnnnice try lser  who said k in  hours in philippines , ubalfriantorlllive ke  juga cuma dapat  subsnkatanya k pignoy pignoy,  population and most unemployed in the world  indo is the new social media capital in the world, ubalfriantorll popular and most unemployed in the world kwkwkwkkwkwwkkw, thegrefg got m, gadgetme lu bacah gak sih individual streaming no event, ubgadgetme lu tau bedanya event sama live stream sendiri gk jelas deddy itu eventacara bukan live suka suka tapi si speed ini live sukanya dia bukan live acaraevent, ububgadgetmeit was boxing events you idiod, keep edit for  hour bro, i want to see the result, gadgetme itu event kocakk, ubgadgetmehalah india aja nyentuh m, lunkiethats an event idiot, proud, so cringe, no cap, wow  viwer, nangis sampai umbelnya keluar, m views as per now , dancingbugs lu bisa baca gk kalo gk bisa ya minimal belajar baca dulunnini komen awalnya udh di edit, sebelum di edit dia bilangnya world record most watched livestream in youtube, dia gk ada tuh nyebutin individual lah, event lahnkomennya udh di edit jadi world record most watched livestream by individual streamer no eventnnpun kalopun individual stream speed belom yg paling gede, mr beast waktu live stream live count m youtube subs itu nyampe ,m yg nonton itu individual bukan event, minimal sebelum komen tuh research dulu jangan buta literasi, mikejeger live streaming apa tuh, flyonsations elu yg gk baca, itukan komennya udh di edit blok lu gk tau kan komen awal sebelum diedit, gadgetme  bedain single stream sama event stream  aja gak bisa lu  maluin, deadaeninixxx yee bedain mana komen yg udh di edit sama yg belom di edit lu gk tau kan sebelom di edit itu komen aslinya apa banyak banyak diem aja lah, w indonesia bro, ubmrdukesuit is by individual streamer and non event case, gadgetme chandrayaan moon landing, this is insane bro damnn, i think cr can beat it,  lmao",0,0
['hahahaha'],@Mik_Rez69,0,2024-10-19T07:46:58Z,,0,2
"['nyaman', 'lu', 'depo', 'receh', 'tpi', 'kasi', 'paus']",@MuhammadJarwo-qh2df,0,2024-09-24T09:04:38Z,,0,2
"['depo', 'bonus', 'sikat']",@HoàngThươngLan,0,2024-09-18T14:18:31Z,,0,2
"['please', 'play', 'to', 'malanghelp', 'me', 'ishowspeed']",@calvinalexander3193,1,2024-09-19T11:02:34Z,,0,2
"['speed', 'forgive', 'the', 'indonesian', 'people', 'who', 'made', 'you', 'feel', 'uncomfortable']",@jazzgamer9462,1,2024-09-20T23:07:25Z,,0,2
['indonesia'],@ahmadrosadi3228,0,2024-09-18T13:36:29Z,,0,2
"['this', 'is', 'indonesia']",@suburwigati8312,0,2024-09-21T14:23:04Z,,0,2
"['part', 'in', 'indonesia', 'again']",@plagitooyo,1,2024-09-18T19:38:42Z,,0,2
"['best', 'part']",@ron75_9,6,2024-11-05T17:05:11Z,,0,2
['crazy'],@yuki4e82,0,2024-09-19T07:03:41Z,,0,2
"['bukti', 'nyata', 'yagesya']",@Kangkenuth,10,2024-09-18T14:31:04Z,iler speed keluar karena chaos viewer indonesia,0,2
"['ingus', 'nya', 'sampe', 'anjayeeyyuuhh']",@bangriyankuwait5383,0,2024-09-22T03:58:39Z,,0,2
"['you', 'what', 'wrong', 'what', 'wrong']",@yogaputrapratama5113,0,2024-09-18T13:22:48Z,,0,2
"['udh', 'kah', 'hari', 'doang', 'stream', 'indo', 'lg', 'nih']",@RyanDS94,1,2024-09-18T15:12:49Z,"ada lagi besok keknya di bali bang gnti kota kayanya, iya kali dah pecah rekor cuma bikin video live sehari doank, rugi donk hatta di bali kayanya bakalan kondusif sih walau tetep rame jussasunna asleee d",0,1
"['zombies', 'million', 'views', 'exploring', 'indonesia', 'chat', 'crashing', 'nami', 'gyatt', 'rizz', 'dude']",@sanplayer7733,15,2024-09-18T13:22:34Z,,0,2
"['cok', 'dikrubungi']",@septalibransyah,1,2024-09-18T13:47:39Z,,0,2
"['gw', 'bilang', 'main', 'indonesia', 'pecah', 'rekor', 'kou', 'jt', 'hitung', 'menit']",@Mamahdesivlog,0,2024-09-19T06:31:22Z,,0,2
"['bro', 'go', 'pakaluk']",@NurmilasariFirman,0,2024-09-25T08:26:28Z,,0,2
"['indonesia', 'tonton', 'lu', 'speed']",@robertpurnawankepel2968,1,2024-09-19T12:29:14Z,,0,2
"['apple', 'nya', 'makan', 'banh']",@bintangsuryaa,1,2024-09-18T13:28:57Z,,0,2
"['baju', 'messi', 'buang']",@luthfanhafizhan382,15,2024-09-18T15:42:29Z,,0,2
"['trending', 'no']",@Kunkaa02,0,2024-09-20T00:19:46Z,,0,2
"['respect', 'with', 'this', 'brother', 'because', 'being', 'speed', 'bodyguard']",@aaia8135,4,2024-09-19T15:15:03Z,,0,2
['wtf'],@meng.1921,0,2024-09-18T16:01:21Z,,0,2
"['speed', 'this', 'is', 'crazy']",@FriendsFrvr,1,2024-09-18T16:35:25Z,,0,2
"['beautiful', 'country', 'w', 'country', 'proud', 'of', 'us']",@tioyahya454,6,2024-09-18T13:20:46Z,,0,2
"['indonesia', 'coyy', 'btw', 'gg', 'tembus', 'jt', 'viewers', 'pas', 'live', 'tdi', 'gokil', 'emg', 'netizen']",@bukansiapasiapa1111,0,2024-09-18T13:58:31Z,,0,2
['sih'],@iqbalhoziq5117,0,2024-09-18T13:53:32Z,mangkanya ngikutin channel luar yang ber bahasa inggris bro biar tau rayhansatriabudipurnomo ngapain gw nontonin org blackflip doang ngabisin kuota aja,0,0
"['damn', 'thats', 'crazyyy']",@eddieoneil117,0,2024-09-20T02:17:36Z,,0,2
['wow'],@ryuuuXy,0,2024-09-18T13:28:13Z,,0,2
"['i', 'want', 'an', 'iphone']",@widiantiatik1346,1,2024-09-19T08:31:14Z,,0,2
"['mantap', 'kawan']",@soetarsobms,0,2024-09-18T18:53:01Z,,0,2
"['asik', 'banget', 'liat', 'nya', 'gokil', 'speed', 'main', 'indonesia']",@ransvagenation7695,0,2024-09-19T11:50:55Z,,0,2
"['this', 'crazy', 'million', 'views', 'on', 'stream']",@thesundanese5856,1,2024-09-18T13:25:49Z,,0,2
"['hi', 'speed']",@hilmirosni7595,0,2024-09-23T12:32:42Z,,0,2
"['cringe', 'banget', 'anj', 'pas', 'cewek', 'cewek']",@imam_salik,1,2024-09-19T14:24:03Z,,0,2
['tranding'],@rs7nomercy353,0,2024-09-23T09:40:13Z,,0,2
"['arap', 'ga', 'anying']",@wcandra664,0,2024-09-18T15:56:31Z,,0,2
"['what', 'her', 'nami']",@abyyuda8076,0,2024-09-18T22:01:29Z,,0,2
"['definisi', 'first', 'komen', 'dunia', 'nyata']",@garudasportidn,43,2024-09-20T00:52:40Z,,0,2
"['congrat', 'm']",@Acvb768,0,2024-09-18T15:46:37Z,,0,2
"['green', 'appleend', 'stream']",@BQUA_,1,2024-09-18T18:34:25Z,,0,2
"['judi', 'bjierrrr']",@96327not_user,0,2024-09-18T13:20:14Z,,0,2
"['come', 'to', 'bangladesh', 'u', 'will', 'hit', 'million', 'take', 'my', 'word', 'million', 'people', 'waiting', 'and', 'if', 'u', 'dont', 'know', 'bangladesh', 'is', 'th', 'most', 'population', 'country', 'in', 'the', 'world', 'and', 'rd', 'most', 'biggest', 'muslim', 'country']",@djaykhan6353,1,2024-09-19T06:51:45Z," maksudnya malaydes
atau banglasia",0,0
"['siuuuuuuuuu', 'speed']",@creatorsumberbaru6708,0,2024-09-22T01:36:30Z,,0,2
"['welcome', 'to', 'konoha', 'contry', 'indonesia']",@m.ridwanmuthohar7419,0,2024-09-21T05:53:38Z,,0,2
"['lupa', 'main', 'dewi', 'situs', 'percaya']",@OliviaLotetta,0,2024-09-18T14:19:24Z,,0,2
"['thank', 'you', 'for', 'visiting', 'indonesia']",@Tanpa_Nama309,1,2024-09-18T13:22:06Z,,0,2
"['jt', 'views']",@fadilgaming5565,1,2024-09-19T15:10:23Z,,1,2
"['million', 'people', 'watch', 'the', 'stream']",@Kartun12328,0,2024-09-18T13:33:08Z,,0,2
"['welcome', 'speed', 'in', 'indonesian', 'kau', 'rasa', 'kuat', 'netizen', 'indonesia', 'followers', 'mu', 'ledak', 'viewer', 'mu']",@pirategaming0289,0,2024-09-19T00:33:25Z,,0,2
"['w', 'indonesia']",@ahday8328,0,2024-09-18T13:19:43Z,,0,2
"['fomo', 'alay', 'malu', 'in']",@alifsetyawan2775,0,2024-09-18T13:29:03Z,,0,2
"['damn', 'that', 'was', 'one', 'of', 'the', 'insane', 'moments', 'bro', 'phillipines', 'and', 'indonesia', 'was', 'a', 'crazy', 'asi']",@JunkPlaysgamer,11,2024-09-18T16:24:19Z,,0,2
"['wellcome', 'to', 'algoritma', 'core']",@Natako24,2,2024-09-20T05:26:46Z,,0,2
"['like', 'if', 'want', 'to', 'meet', 'speed']",@rohanstudioYT,1,2024-09-18T13:20:08Z,,0,2
"['info', 'bonus', 'depo', 'sikat']",@MaryMarionor,0,2024-09-18T14:40:23Z,,0,2
"['awesome', 'work', 'guys']",@NormaWahyu-ed7ek,0,2024-09-22T04:09:12Z,,0,2
"['hours', 'm', 'views']",@RunnieCh,0,2024-09-18T18:53:43Z,,0,2
"['www', 'indonesia']",@lenwan9467,1,2024-09-18T13:19:50Z,,0,2
['silet'],@ivandennyardiansyah6874,0,2024-09-18T13:22:02Z,,0,2
['yooooooooooo'],@slinkywall,2,2024-09-19T04:51:05Z,,0,2
"['yesss', 'ishowspeed', 'in', 'indonesia']",@AryaZF6,0,2024-09-19T11:36:17Z,,0,2
"['congrats', 'tranding']",@bagasanjasmara8864,0,2024-09-20T03:50:34Z,,0,2
"['is', 'he', 'still', 'in', 'indonesia']",@ethanhendra7553,0,2024-09-18T15:42:03Z,,0,2
"['ngakak', 'bgt', 'pas', 'rumah', 'hantu']",@paketttashiyapp7703,0,2024-10-17T20:27:40Z,,0,2
"['speed', 'try', 'to', 'go', 'to', 'batam', 'city', 'because', 'there', 'are', 'many', 'games', 'there', 'including', 'jet', 'cars']",@OktaGanz-5,0,2024-09-19T08:44:36Z,,0,2
"['come', 'to', 'bal', 'if', 'you', 'need', 'peace']",@CLOVER691,0,2024-09-18T13:21:05Z,,0,2
"['detik', 'detik', 'jilat']",@ahmadsyaukialkorniahmadsyauki,3,2024-09-19T03:19:34Z,,0,2
"['depo', 'bonus', 'sikat']",@nguyencuongLKw,0,2024-09-18T14:31:55Z,,1,2
"['we', 'need', 'date', 'with', 'nami', 'at', 'day', 'two']",@mrchad561,2,2024-09-18T13:22:44Z,,0,2
"['ajar', 'content', 'creator', 'kalo', 'nambah', 'subscriber', 'tinggal', 'indonesia']",@nafienayla8162,0,2024-09-23T06:11:21Z,,0,2
"['home', 'country', 'where', 'my', 'grandparents', 'are', 'at', 'thank', 'you', 'for', 'visiting', 'speed']",@a3clx,0,2024-09-18T13:58:00Z,,0,2
"['orang', 'indooo', 'kocakkkkkkk', 'asliii']",@WahyuHafizan,0,2024-09-20T03:43:51Z,,0,2
"['zombie', 'chaos', 'bug', 'chat', 'nami']",@leopianist6212,0,2024-09-18T13:20:50Z,,0,2
"['gw', 'respect', 'kenal', 'culture', 'cewekcewek', 'pakai', 'gitu', 'yg', 'liat', 'dunia', 'ma', 'broh']",@UPT_SDN_3_TANRUTEDONG,17,2024-09-19T01:14:53Z,"speed nya malah doyan gini lah diluar malah normal gitu kocak lah itu budaya luar dan hal normal bro yang liat bukan orng indo aja jadi lu gausah norak lu yang salah keliatan tuh fomonya galiat irl speed pas di eropa hadehh s emang dia butuh respect dari manusia   kayak lu bahkan kalau seandainya lu besok  juga gak bakalan ada yang peduli bro gua pribadi mending liat  daripada liat eksistensi lu di dunia 

 lu padahal bukan siapa siapa tapi ngerasa rispeknya dianggap berharga di mata dunia tetep respect ada batik, sama angklung tetep respect ada batik, sama angklung s  emang dia butuh respect dari manusia   kayak lu bahkan kalau seandainya lu besok  juga gak bakalan ada yang peduli bro gua pribadi mending liat  daripada liat eksistensi lu di dunia 

 lu padahal bukan siapa siapa tapi ngerasa rispeknya dianggap berharga di mata dunia tapi itu dari pihak speed nya yg request itu angklung, batik apa bukan culture kita, makanya jadi org gkusah fomo anjg rexinvicta lu kenapa kocak pahami chat saya bodo hadehh bocil rexinvicta dimana chat gua bilng harus respect sama gua kwkw kocak",0,0
"['yg', 'tuju', 'speed', 'ktmu', 'tanboy', 'wkwk', 'battle', 'makan', 'cpt']",@dansgaming1243,1,2024-09-19T09:13:01Z,,0,2
['nami'],@erickayadi9040,1,2024-09-18T13:19:58Z,,0,2
"['bjir', 'langsung', 'juta', 'juta', 'viewnya']",@NdraIndraKuyn,1,2024-09-18T13:35:18Z,,0,2
"['thanks', 'speed', 'for', 'you', 'in', 'my', 'country', 'indonesia', 'i', 'love', 'you', 'speed']",@fareeszeyad9147,0,2024-09-19T04:15:03Z,,0,2
"['i', 'love', 'nami']",@kinoyseletek,0,2024-09-19T05:16:50Z,,0,2
"['world', 'record']",@syakhudin911new,1,2024-09-19T06:45:57Z,,0,2
"['nyala', 'indonesia', 'ku']",@Sanzzz7,1,2024-09-21T01:01:34Z,,0,2
['w'],@tayeb_Sami,0,2024-09-18T13:20:06Z,,0,2
['bravoo'],@my.Finzzz,0,2024-09-19T09:21:13Z,,0,2
"['welcome', 'speeddd', 'to', 'indonesian']",@sahdanabirahara1452,0,2024-09-19T00:28:01Z,,0,2
"['so', 'much', 'chaos', 'in', 'one', 'video']",@KyouuZzz,2,2024-09-19T13:26:36Z,,0,2
"['thanks', 'for', 'coming', 'enjoy', 'your', 'holiday', 'dont', 'forget', 'visit', 'to', 'borobudurmalioborolembangbromokawah', 'ijentumpak', 'sewugili', 'trawangantobabunakenkomodo', 'islandraja', 'ampatand', 'manymore']",@romdoniramadhan7448,2,2024-09-19T00:13:25Z,,0,2
"['go', 'indonesia']",@rioxsuci525,0,2024-09-18T17:02:22Z,,0,2
"['go', 'garut', 'cisurupan', 'speed']",@blacklist5963,0,2024-09-19T15:01:56Z,,0,2
"['go', 'to', 'bal', 'bro']",@zetboy07,0,2024-09-18T13:29:02Z,,0,2
"['wkwkwkwkw', 'speed']",@WardaLinaya,0,2024-09-18T15:17:39Z,,0,2
"['siuuuuuuohh', 'my', 'gooood']",@oktavprakasa8864,0,2024-09-18T16:19:22Z,,0,2
['w'],@AliceFriska,0,2024-09-18T13:22:39Z,,0,2
"['henri', 'scaring', 'him', 'is', 'the', 'funniest', 'thing', 'ever']",@070luca2,4,2024-09-18T23:15:08Z,,0,2
"['nami', 'bunder', 'bgt', 'oe']",@AdityaXx-nv3xm,0,2024-09-19T06:21:59Z,,0,2
"['malaysia', 'is', 'plagiarism', 'country']",@laguniasterbaru6239,0,2024-09-20T22:39:34Z,,0,2
"['menit', 'fals', 'banget', 'suaranyamaluin', 'negara', 'indonesia', 'tuh', 'cewe', 'asw']",@kevinbagaskara7128,0,2024-09-19T07:06:52Z,"nervous dia itu  bro kasar bet tu mulut kan orang juga bisa nervous lu orang caoer bget nyari like anjing, yatim yatim apalah",0,0
"['indonesia', 'went', 'crazy']",@isakeikountry9515,0,2024-09-18T14:00:40Z,,0,2
"['w', 'for', 'indonesia']",@hayongapainKamu,0,2024-09-18T13:20:56Z,,0,2
"['yo', 'this', 'is', 'fire']",@taxonomy5707,0,2024-09-19T12:22:00Z,,0,2
"['thank', 'you', 'for', 'greeting', 'your', 'fans', 'in', 'southeast', 'asia', 'so', 'far', 'dont', 'forget', 'to', 'rest', 'and', 'stay', 'healthy']",@Trytobebetter969,1,2024-09-18T16:24:44Z,,0,2
"['w', 'country', 'chattt']",@zrafgg,0,2024-09-18T13:19:50Z,,0,2
"['king', 'indoooo']",@rizkiandriansaputra461,0,2024-09-18T14:32:15Z,,0,2
"['indonesia', 'negara', 'gila', 'emang', 'maaf', 'ya']",@Hyhann,0,2024-09-25T12:31:44Z,,0,2
"['broo', 'speed', 'like', 'big', 'titz']",@slumpgods,0,2024-09-19T02:38:40Z,,0,2
['gacorkang'],@michierisolmayo.,0,2024-09-18T14:02:13Z,,0,2
"['jam', 'view', 'udah', 'jt', 'lol']",@Noellemlbb26,1,2024-09-18T13:32:05Z,,0,2
"['kocak', 'bet']",@eckoo78,0,2024-09-19T04:25:33Z,,0,2
"['w', 'speed']",@gobotv2180,0,2024-09-18T13:20:10Z,,0,2
"['million', 'views', 'and', 'million', 'likes', 'wow']",@gamerofficial3565,5,2024-09-20T00:46:10Z,,0,2
"['beneran', 'cuy', 'indo']",@Argakow,0,2024-09-18T13:21:51Z,,0,2
"['bang', 'ishowspeed', 'abang', 'beli', 'ceker', 'babat', 'indonesia', 'ceker', 'babat', 'makan', 'enak', 'loh']",@rafasharifqi9750,0,2024-09-19T04:27:59Z,,0,2
"['love', 'you', 'speed']",@affhiyh301,0,2024-09-19T02:54:56Z,,0,2
"['respect', 'yb', 'rap']",@reniakey843,0,2024-09-19T03:15:12Z,,0,2
"['imagine', 'if', 'ronaldo', 'did', 'the', 'live', 'stream', 'here']",@ChyntyaMutiaraPutri,0,2024-09-18T18:17:10Z,,0,2
['l'],@cr3epgods747,1,2024-09-19T19:07:49Z,s a w,0,2
"['welcom', 'tu', 'indonesia', 'stream', 'good', 'ishowspeed']",@AriyaYo-g9k,0,2024-09-18T16:39:37Z,,0,2
"['anjir', 'ngakak', 'menit']",@johanafredo8494,7,2024-09-18T16:23:42Z,,0,2
"['org', 'sih']",@pecanduhoream8460,0,2024-09-18T19:54:38Z,,0,2
"['fans', 'cr', 'kenal']",@delta7520,0,2024-09-19T08:53:34Z,,0,2
"['aset', 'si', 'nami', 'gede']",@aldafi445,0,2024-10-09T06:08:34Z,implant,0,2
"['the', 'bast', 'part', 'of', 'ronaldo', 'figure']",@Galang-c1q,0,2024-09-19T06:15:21Z,,0,1
['yooo'],@Ati_ib2u,0,2024-09-19T07:09:20Z,,0,2
"['indonesia', 'kasih', 'sambut', 'baik', 'tamu']",@tongkosng66,21,2024-09-21T02:53:26Z,"gak sih masih ada beberapa kasus yg bikin malu sebenernya 

contoh streamer asal jepang pernah ke indo lagi makan di lecehkan dg bilang ketek nya wangi enak lah kan gratis 

koreksi agak lupa si kely yabunglont",0,0
['nyala'],@radenujang5352,0,2024-09-21T16:57:05Z,,0,2
"['welcome', 'indonesia']",@ramadhaneka5973,1,2024-09-18T14:09:34Z,,0,2
['l'],@ForzaInter_08,0,2024-10-03T23:22:57Z,,0,2
"['gadanggggggg', 'sheeeessshh']",@fharellxyshc939,0,2024-09-18T13:54:49Z,,0,2
"['reza', 'arab', 'kayak', 'mas', 'mas', 'tukang', 'parkir']",@jermiasboling,5,2024-09-18T20:26:26Z,,0,2
